-130.6428833	55.52532959
-130.6425171	55.52532959
-130.6419067	55.52532959
-130.6416016	55.52532959
-130.6411133	55.52532959
-130.640686	55.52532959
-130.6403198	55.52532959
-130.6397095	55.52532959
-130.6390991	55.52532959
-130.6384888	55.52532959
-130.6381836	55.52532959
-130.6376953	55.52532959
-130.6373901	55.52532959
-130.637085	55.52532959
-130.6367798	55.52532959
-130.6364746	55.52532959
-130.6359863	55.52532959
-130.635498	55.52532959
-130.6350098	55.52532959
-130.6350098	55.52508545
-130.6342773	55.52508545
-130.6339111	55.52508545
-130.6331787	55.52508545
-130.6326294	55.52508545
-130.631897	55.5255127
-130.6315918	55.5256958
-130.6312866	55.52587891
-130.6312256	55.52612305
-130.6307983	55.52612305
-130.6304932	55.52630615
-130.6303101	55.52648926
-130.6298828	55.52648926
-130.6293945	55.5269165
-130.6292114	55.52709961
-130.6287842	55.52728271
-130.628479	55.52770996
-130.6281128	55.52807617
-130.6276855	55.52807617
-130.6273804	55.52832031
-130.6270752	55.52832031
-130.626709	55.52832031
-130.6264038	55.52832031
-130.6259766	55.52832031
-130.6256104	55.52807617
-130.6253052	55.52807617
-130.6248779	55.52770996
-130.6245117	55.52728271
-130.6243286	55.52667236
-130.6242065	55.52648926
-130.6239014	55.52612305
-130.6237793	55.52587891
-130.6235962	55.5256958
-130.6234131	55.5255127
-130.62323	55.52508545
-130.6229858	55.52490234
-130.6224976	55.5244751
-130.6220093	55.52410889
-130.6212769	55.52368164
-130.6209106	55.52349854
-130.6203003	55.52331543
-130.619812	55.52331543
-130.6192017	55.52331543
-130.6187134	55.52331543
-130.6176758	55.52349854
-130.6168213	55.52368164
-130.6162109	55.52410889
-130.6160889	55.5244751
-130.6160889	55.52508545
-130.6160889	55.5255127
-130.6160278	55.52630615
-130.6160278	55.52709961
-130.6160278	55.52770996
-130.6162109	55.52807617
-130.6165771	55.52868652
-130.6168823	55.52947998
-130.6173096	55.53009033
-130.6176758	55.53070068
-130.6182251	55.53088379
-130.6184082	55.53131104
-130.6188965	55.53167725
-130.6193237	55.5322876
-130.619812	55.53271484
-130.619812	55.53308105
-130.619812	55.53369141
-130.619812	55.53411865
-130.619812	55.53448486
-130.619812	55.534729
-130.6196899	55.53527832
-130.6193848	55.53552246
-130.6192017	55.53588867
-130.6182861	55.53649902
-130.6176147	55.53649902
-130.6171875	55.53649902
-130.6165771	55.53649902
-130.6154175	55.53649902
-130.6146851	55.53607178
-130.6143188	55.53570557
-130.6132813	55.53527832
-130.612915	55.53448486
-130.6126099	55.53369141
-130.6126099	55.53289795
-130.6126099	55.53192139
-130.6126099	55.53131104
-130.6126099	55.53027344
-130.6126099	55.52929688
-130.6126099	55.52850342
-130.6126099	55.52770996
-130.6126099	55.52648926
-130.612793	55.52587891
-130.6130981	55.52508545
-130.6134033	55.5244751
-130.6137085	55.52392578
-130.6140747	55.52368164
-130.614502	55.52331543
-130.614624	55.52288818
-130.614624	55.52227783
-130.614624	55.52191162
-130.6143799	55.52172852
-130.6140747	55.52148438
-130.6134033	55.52148438
-130.6130981	55.52172852
-130.6126099	55.52172852
-130.6124878	55.52191162
-130.6121826	55.52209473
-130.6118774	55.52227783
-130.6116943	55.52252197
-130.611084	55.52288818
-130.6109009	55.52307129
-130.6107788	55.52331543
-130.6104126	55.52349854
-130.6101074	55.52349854
-130.6098022	55.52368164
-130.6091919	55.52368164
-130.6085815	55.52368164
-130.6082153	55.52368164
-130.6074829	55.52368164
-130.6068115	55.52368164
-130.6065063	55.52392578
-130.6062012	55.52410889
-130.6055908	55.52429199
-130.6052856	55.5244751
-130.6044922	55.52471924
-130.6038818	55.52508545
-130.6032104	55.52508545
-130.6027222	55.52532959
-130.6016846	55.52532959
-130.6013184	55.52532959
-130.6010132	55.52532959
-130.600708	55.5255127
-130.6002808	55.5255127
-130.5996094	55.5255127
-130.5991821	55.5255127
-130.5983276	55.5255127
-130.5977173	55.5255127
-130.5971069	55.52532959
-130.5964966	55.52508545
-130.5963745	55.52490234
-130.5955811	55.52471924
-130.59552	55.5244751
-130.5952759	55.52429199
-130.5944824	55.52410889
-130.5941772	55.52410889
-130.593811	55.52410889
-130.5933838	55.52410889
-130.5930786	55.52410889
-130.5928955	55.52429199
-130.5911865	55.52508545
-130.59021	55.52587891
-130.5900879	55.52612305
-130.5899048	55.52648926
-130.5889893	55.52770996
-130.5883179	55.52868652
-130.5878906	55.52972412
-130.5878906	55.53027344
-130.5878906	55.53192139
-130.5878906	55.53289795
-130.5880127	55.5333252
-130.5877075	55.53411865
-130.5875854	55.534729
-130.5869751	55.53588867
-130.5864868	55.53631592
-130.5855103	55.53710938
-130.5844116	55.53747559
-130.583313	55.53747559
-130.5819092	55.53747559
-130.5811768	55.53729248
-130.5803833	55.53692627
-130.5791016	55.53588867
-130.5789795	55.53491211
-130.5795898	55.53387451
-130.5806885	55.53369141
-130.5819092	55.53308105
-130.5827026	55.53271484
-130.583313	55.53210449
-130.5841064	55.53149414
-130.5845947	55.53088379
-130.5852051	55.52990723
-130.5858765	55.52911377
-130.5864868	55.52850342
-130.5869751	55.52770996
-130.5874023	55.5269165
-130.5878296	55.52630615
-130.5878906	55.5255127
-130.5875854	55.52471924
-130.5875854	55.52429199
-130.5875854	55.52392578
-130.5875244	55.52349854
-130.5874023	55.52331543
-130.5872192	55.52252197
-130.5872192	55.52227783
-130.5864258	55.52172852
-130.5858765	55.52148438
-130.585022	55.52148438
-130.5841064	55.52130127
-130.583313	55.52087402
-130.5827026	55.52050781
-130.5819092	55.52032471
-130.581604	55.52032471
-130.5809937	55.52008057
-130.5805054	55.51971436
-130.579895	55.51928711
-130.5795288	55.5189209
-130.5792847	55.51867676
-130.5789185	55.51849365
-130.5783081	55.51831055
-130.5780029	55.51831055
-130.5770264	55.5178833
-130.5767822	55.51751709
-130.5767212	55.51690674
-130.5767212	55.51629639
-130.5767212	55.51550293
-130.5767822	55.51428223
-130.5769043	55.51367188
-130.5769043	55.51330566
-130.5770874	55.51269531
-130.5780029	55.51171875
-130.5783081	55.5112915
-130.5789185	55.51068115
-130.5794067	55.5100708
-130.5800171	55.50909424
-130.5806885	55.50830078
-130.5809937	55.50732422
-130.5811768	55.50689697
-130.5812988	55.50610352
-130.5812988	55.50531006
-130.5814819	55.50427246
-130.5814819	55.50372314
-130.5803833	55.5032959
-130.5805054	55.503479
-130.5797119	55.503479
-130.5787964	55.503479
-130.5775757	55.50408936
-130.5772095	55.50427246
-130.5769043	55.50469971
-130.5759888	55.50567627
-130.5756226	55.50628662
-130.5755005	55.50708008
-130.5755005	55.50787354
-130.5753784	55.50891113
-130.5753784	55.5098877
-130.5753784	55.51049805
-130.5755005	55.51092529
-130.5755005	55.51147461
-130.5756836	55.51208496
-130.5758057	55.51287842
-130.5758057	55.51330566
-130.5758057	55.51391602
-130.5758057	55.51428223
-130.5758057	55.51470947
-130.5756836	55.51489258
-130.5755005	55.51507568
-130.5748901	55.51507568
-130.5745239	55.51507568
-130.5744019	55.51489258
-130.5737915	55.51470947
-130.5733032	55.51452637
-130.5725098	55.51428223
-130.5717163	55.51428223
-130.5706787	55.51428223
-130.5701294	55.51428223
-130.5695801	55.51452637
-130.5684814	55.51507568
-130.5684204	55.51531982
-130.567688	55.51550293
-130.5671997	55.51593018
-130.5664063	55.51629639
-130.5657959	55.51647949
-130.5654907	55.51690674
-130.564209	55.51751709
-130.5634766	55.5178833
-130.5629883	55.51831055
-130.5618286	55.5189209
-130.5617065	55.519104
-130.5601807	55.51971436
-130.5592041	55.52032471
-130.5582886	55.52069092
-130.5581055	55.52087402
-130.5579224	55.52172852
-130.5576782	55.52172852
-130.5570068	55.52191162
-130.5559082	55.52270508
